,Run,FlowCellID,Age,AssayType,AssemblyName,AvgSpotLen,Bases,BiomaterialProvider,BioProject,BioSample,BioSampleModel,Bytes,CellLine,CenterName,Consent,DataStoreFileType,DataStoreProvider,DataStoreRegion,Disease,DiseaseStage,Ethnicity,Experiment,Instrument,Isolate,LibraryName,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,SampleName,SampleType,Sex,SRAStudy,Tissue,CreateDate,CreateDateBatch,Version,StudyID,PatientID,AnnotationSource,CancerType,CancerTypeDetailed,CellLineSource,Characteristics,DepMapID,DiseaseOntology,DoublingTimeHrs,FractionGenomeAltered,FreezingMedium,GenomeDoublings,GeographicDistribution,GrowthMedium,Histology,HistologySubtype1,HistologySubtype2,LifeStage,Lineage,LineageMolecularSubtype,LineageSubtype,LineageSubSubtype,MutationCount,MutationRate,CellLineNickName,OncotreeCode,PathologistAnnotation,Ploidy,PrimaryTumorSite,Proteomics10PlexID,ProteomicsTMTLabel,Purity,SiteOfFinding,SiteSubtype1,SiteSubtype2,Subtype,Supplements,TMBNonSynonymous
2264,SRR8616102,20190224_PRJNA523380_SRR8616102,,RNA-Seq,GCA_000001405.13,202,18720291218,HSRRB,PRJNA523380,SAMN10988207,Human,9436894658,SBC-5,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (small_cell_carcinoma),primary,Asian,SRX5414948,Illumina HiSeq 2500,cell line,RNASeq-SBC5_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SBC5_LUNG,cell culture,Unknown,SRP186687,lung,2019-02-24T00:55:00Z,2019-02-24,1.0,ccle_broad_2019,SBC5_LUNG,CCLE,Small Cell Lung Cancer,Small Cell Lung Cancer,HSRRB,Adherent,ACH-000670,lung_cancer,44.01717,0.5558,5% DMSO,1.0,,EMEM+10%FBS,Carcinoma,small_cell_carcinoma,NS,,lung,,SCLC,,425.0,180.3660079,SBC-5,SCLC,Lung:SCLC,2.97,Lung,13.0,126,0.99,,NS,NS,Small Cell Lung Cancer (SCLC),,14.3
2265,SRR8616103,20190224_PRJNA523380_SRR8616103,69.0,RNA-Seq,GCA_000001405.13,202,15008180244,RIKEN:LC-1F,PRJNA523380,SAMN10988100,Human,7047992298,LC-1F,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (squamous_cell_carcinoma),primary,Asian,SRX5414947,Illumina HiSeq 2500,cell line,RNASeq-LC1F_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,LC1F_LUNG,cell culture,male,SRP186687,lung,2019-02-24T00:28:00Z,2019-02-24,1.0,ccle_broad_2019,LC1F_LUNG,CCLE,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,RIKEN,Mixed cell line.,ACH-000705,lung_cancer,,0.6114,5% DMSO,2.0,,RPMI-1640+10%FBS,Carcinoma,squamous_cell_carcinoma,NS,,lung,,NSCLC,NSCLC_squamous,548.0,196.9383482,LC-1F,LUSC,Lung:NSCLC_Squamous,7.51,Lung,,,0.96,,NS,NS,"Non-Small Cell Lung Cancer (NSCLC), Squamous Cell Carcinoma",,18.6333333333
2266,SRR8616104,20190224_PRJNA523380_SRR8616104,,RNA-Seq,GCA_000001405.13,202,14773220914,Unknown,PRJNA523380,SAMN10988396,Human,7913729143,SALE,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",other (immortalized_epithelial),Unknown,Caucasian,SRX5414946,Illumina HiSeq 2500,cell line,RNASeq-SALE_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SALE_LUNG,cell culture,Unknown,SRP186687,lung,2019-02-24T00:40:00Z,2019-02-24,1.0,ccle_broad_2019,SALE_LUNG,ACHILLES,"Lung Cancer, NOS",Lung,,,ACH-000064,,,0.0264,,,,,Other,immortalized_epithelial,NS,,engineered_lung,,,,78.0,90.36904673,SALE,LUNG,,,Lung,,,,,NS,NS,,,2.6
2267,SRR8616105,20190224_PRJNA523380_SRR8616105,55.0,RNA-Seq,GCA_000001405.13,202,17110779256,ATCC:NCI-H2342,PRJNA523380,SAMN10987673,Human,8562941252,NCI-H2342,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,Caucasian,SRX5414945,Illumina HiSeq 2500,cell line,RNASeq-NCIH2342_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH2342_LUNG,cell culture,male,SRP186687,lung,2019-02-24T00:52:00Z,2019-02-24,1.0,ccle_broad_2019,NCIH2342_LUNG,CCLE,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,ATCC,mix,ACH-000951,,324.8,0.6101,5% DMSO,2.0,,DMEM:F12(1:1) + 10%FBS,Carcinoma,adenocarcinoma,NS,,lung,,NSCLC,NSCLC_adenocarcinoma,2226.0,508.1042285,NCI-H2342,LUAD,Lung:NSCLC_Adeno,4.55,Lung,,,1.0,,NS,NS,"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",".005 mg/ml insulin, .01 mg/ml transferrin, 30nM sodium selenite, 10 nM hydrocortisone, 10 nM beta estradiol,  2 mM L-glutamine",74.5666666667
2268,SRR8616106,20190224_PRJNA523380_SRR8616106,,RNA-Seq,GCA_000001405.13,202,16630014206,ATCC:NCI-H2291,PRJNA523380,SAMN10987683,Human,8754745267,NCI-H2291,BROAD INSTITUTE,public,"run.zq,sra,bam","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),metastasis,Caucasian,SRX5414944,Illumina HiSeq 2500,cell line,RNASeq-NCIH2291_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH2291_LUNG,cell culture,male,SRP186687,lung,2019-02-24T00:44:00Z,2019-02-24,1.0,ccle_broad_2019,NCIH2291_LUNG,CCLE,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,ATCC,"Adherent , small pools of cells with large extracel. Space",ACH-000718,,,0.5214,5% DMSO,1.0,,RPMI 1640 +10% FBS,Carcinoma,adenocarcinoma,NS,,lung,,NSCLC,NSCLC_adenocarcinoma,609.0,159.0117836,NCI-H2291,LUAD,Lung:NSCLC_Adeno,2.99,Lung,16.0,128n,1.0,lymph_node,NS,NS,"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",,20.4333333333
2269,SRR8616107,20190224_PRJNA523380_SRR8616107,50.0,RNA-Seq,GCA_000001405.13,202,12785416078,ATCC:NCI-H2171,PRJNA523380,SAMN10988226,Human,6349878650,NCI-H2171,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (small_cell_carcinoma),metastasis,Caucasian,SRX5414943,Illumina HiSeq 2500,cell line,RNASeq-NCIH2171_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH2171_LUNG,cell culture,male,SRP186687,lung,2019-02-24T00:22:00Z,2019-02-24,1.0,ccle_broad_2019,NCIH2171_LUNG,CCLE,Small Cell Lung Cancer,Small Cell Lung Cancer,ATCC,Suspension; floating clusters,ACH-000525,,86.1,0.636,5% DMSO,0.0,,DMEM:F12+5% FBS,Carcinoma,small_cell_carcinoma,NS,,lung,,SCLC,,345.0,123.3168857,NCI-H2171,SCLC,Lung:SCLC,1.82,Lung,,,1.0,pleura,NS,NS,Small Cell Lung Cancer (SCLC),"5ug/ml insulin, 10ug/ml transferrin, 30nM Na Selenite, 10nM Hydrocortisone, 10nM Beta-estradiol, 10mM HEPES, 2mM L-glutamine",11.7333333333
2270,SRR8616108,20190224_PRJNA523380_SRR8616108,,RNA-Seq,GCA_000001405.13,202,17577709528,Unknown,PRJNA523380,SAMN10988373,Human,8635996447,NCI-H2170,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (squamous_cell_carcinoma),primary,Caucasian,SRX5414942,Illumina HiSeq 2500,cell line,RNASeq-NCIH2170_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH2170_LUNG,cell culture,male,SRP186687,lung,2019-02-24T00:54:00Z,2019-02-24,1.0,ccle_broad_2019,NCIH2170_LUNG,CCLE,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,,MIXED,ACH-000481,,68.7,0.5654,5% DMSO,1.0,,RPMI1640+10%FBS,Carcinoma,squamous_cell_carcinoma,NS,,lung,,NSCLC,NSCLC_squamous,389.0,120.027116,NCI-H2170,LUSC,Lung:NSCLC_Squamous,2.91,Lung,12.0,128c,1.0,,NS,NS,"Non-Small Cell Lung Cancer (NSCLC), Squamous Cell Carcinoma",,13.1666666667
2271,SRR8616109,20190224_PRJNA523380_SRR8616109,67.0,RNA-Seq,GCA_000001405.13,202,19182667804,ATCC:NCI-H2196,PRJNA523380,SAMN10988344,Human,9447664214,NCI-H2196,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (small_cell_carcinoma),metastasis,Caucasian,SRX5414941,Illumina HiSeq 2500,cell line,RNASeq-NCIH2196_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH2196_LUNG,cell culture,male,SRP186687,lung,2019-02-24T00:51:00Z,2019-02-24,1.0,ccle_broad_2019,NCIH2196_LUNG,CCLE,Small Cell Lung Cancer,Small Cell Lung Cancer,ATCC,Adherent,ACH-000399,,89.9,0.8909,5% DMSO,0.0,,DMEM:F12+5% FBS,Carcinoma,small_cell_carcinoma,NS,,lung,,SCLC,,326.0,102.005835,NCI-H2196,SCLC,Lung:SCLC,1.79,Lung,,,1.0,bone_marrow,NS,NS,Small Cell Lung Cancer (SCLC),"5ug/ml insulin, 10ug/ml transferrin, 30nM Na Selenite, 10nM Hydrocortisone, 10nM Beta-estradiol, 10mM HEPES, 2mM L-glutamine",11.3333333333
2272,SRR8616110,20190224_PRJNA523380_SRR8616110,,RNA-Seq,GCA_000001405.13,202,22358836418,ATCC:NCI-H2172,PRJNA523380,SAMN10988024,Human,11805145084,NCI-H2172,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (non_small_cell_carcinoma),primary,African_american,SRX5414940,Illumina HiSeq 2500,cell line,RNASeq-NCIH2172_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH2172_LUNG,cell culture,female,SRP186687,lung,2019-02-24T00:59:00Z,2019-02-24,1.0,ccle_broad_2019,NCIH2172_LUNG,CCLE,Non-Small Cell Lung Cancer,Non-Small Cell Lung Cancer,ATCC,Adherent,ACH-000924,,55.0,0.4887,5% DMSO,2.0,,RPMI+10%FBS,Carcinoma,non_small_cell_carcinoma,NS,,lung,,NSCLC,,1479.0,395.8472824,NCI-H2172,NSCLC,Lung:NSCLC_Others,4.64,Lung,21.0,128c,1.0,,NS,NS,"Non-Small Cell Lung Cancer (NSCLC), unspecified",,49.6333333333
2273,SRR8616111,20190224_PRJNA523380_SRR8616111,,RNA-Seq,GCA_000001405.13,202,21381008756,Unknown,PRJNA523380,SAMN10987779,Human,11278341998,NCI-H2228,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,Caucasian,SRX5414939,Illumina HiSeq 2500,cell line,RNASeq-NCIH2228_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH2228_LUNG,cell culture,female,SRP186687,lung,2019-02-24T01:08:00Z,2019-02-24,1.0,ccle_broad_2019,NCIH2228_LUNG,CCLE,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,,AHDHERENT; `,ACH-000447,,88.8,0.581,5% DMSO,1.0,,RPMI-1640+10%FBS,Carcinoma,adenocarcinoma,NS,,lung,,NSCLC,NSCLC_adenocarcinoma,322.0,108.3070776,NCI-H2228,LUAD,Lung:NSCLC_Adeno,3.92,Lung,17.0,129n,1.0,,NS,NS,"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",,10.9
2274,SRR8616112,20190224_PRJNA523380_SRR8616112,54.0,RNA-Seq,GCA_000001405.13,202,16271644592,ATCC:NCI-H2227,PRJNA523380,SAMN10987609,Human,8067602683,NCI-H2227,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (small_cell_carcinoma),primary,Caucasian,SRX5414938,Illumina HiSeq 2500,cell line,RNASeq-NCIH2227_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH2227_LUNG,cell culture,male,SRP186687,lung,2019-02-24T00:51:00Z,2019-02-24,1.0,ccle_broad_2019,NCIH2227_LUNG,CCLE,Small Cell Lung Cancer,Small Cell Lung Cancer,ATCC,mixed,ACH-000610,,187.6,0.8996,5% DMSO,1.0,,DMEM:HAM's F12  1:1  +5% FBS,Carcinoma,small_cell_carcinoma,NS,,lung,,SCLC,,463.0,136.788956,NCI-H2227,SCLC,Lung:SCLC,2.52,Lung,,,1.0,,NS,NS,Small Cell Lung Cancer (SCLC),"0.005 mg/ml Insulin, 0.01 mg/ml transferrin, 30 nM sodium selenite, 10 nM hydrocortisone, 10 nM beta estradiol, 10 mM HEPES, 1 mM L-glutamine",15.5333333333
2275,SRR8616113,20190224_PRJNA523380_SRR8616113,57.0,RNA-Seq,GCA_000001405.13,202,19132622506,Unknown,PRJNA523380,SAMN10987985,Human,9442799741,NCI-H2286,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (small_cell_carcinoma),primary,Caucasian,SRX5414937,Illumina HiSeq 2500,cell line,RNASeq-NCIH2286_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH2286_LUNG,cell culture,female,SRP186687,lung,2019-02-24T00:57:00Z,2019-02-24,1.0,ccle_broad_2019,NCIH2286_LUNG,CCLE,Small Cell Lung Cancer,Small Cell Lung Cancer,,,ACH-000912,,77.8,0.308,,0.0,,,Carcinoma,small_cell_carcinoma,NS,,lung,,SCLC,,1408.0,316.7710366,NCI-H2286,SCLC,Lung:SCLC,1.86,Lung,19.0,130n,0.99,,NS,NS,Small Cell Lung Cancer (SCLC),,47.5666666667
2276,SRR8616114,20190224_PRJNA523380_SRR8616114,,RNA-Seq,GCA_000001405.13,202,14877050934,ATCC:NCI-H226,PRJNA523380,SAMN10987668,Human,7482182673,NCI-H226,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (squamous_cell_carcinoma),metastasis,Caucasian,SRX5414936,Illumina HiSeq 2500,cell line,RNASeq-NCIH226_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH226_LUNG,cell culture,male,SRP186687,lung,2019-02-24T01:03:00Z,2019-02-24,1.0,ccle_broad_2019,NCIH226_LUNG,CCLE,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,ATCC,,ACH-000367,lung_cancer,49.8,0.1999,5% DMSO,0.0,,RPMI-1640+10% FBS,Carcinoma,squamous_cell_carcinoma,NS,,lung,,NSCLC,NSCLC_squamous,214.0,93.36313254,NCI-H226,LUSC,Lung:NSCLC_Squamous,1.96,Lung,34.0,127c,1.0,pleura,NS,NS,"Non-Small Cell Lung Cancer (NSCLC), Squamous Cell Carcinoma",,7.16666666667
2277,SRR8616115,20190224_PRJNA523380_SRR8616115,61.0,RNA-Seq,GCA_000001405.13,202,12905034014,DSMZ:LCLC-103H,PRJNA523380,SAMN10988564,Human,6131899346,LCLC-103H,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (large_cell_carcinoma),metastasis,Caucasian,SRX5414935,Illumina HiSeq 2500,cell line,RNASeq-LCLC103H_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,LCLC103H_LUNG,cell culture,male,SRP186687,lung,2019-02-24T00:24:00Z,2019-02-24,1.0,ccle_broad_2019,LCLC103H_LUNG,CCLE,Non-Small Cell Lung Cancer,Large Cell Lung Carcinoma,DSMZ,"pleomorphic, gigantic, adherent cells growing as monolayer",ACH-000627,,,0.4565,,1.0,,90% RPMI 1640 +10%  h. i. FBS,Carcinoma,large_cell_carcinoma,NS,,lung,,NSCLC,NSCLC_large_cell,419.0,133.4069632,LCLC-103H,LCLC,Lung:NSCLC_Large_Cell,2.38,Lung,19.0,127n,0.99,pleura,NS,NS,"Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma",,14.0666666667
2278,SRR8616116,20190224_PRJNA523380_SRR8616116,,RNA-Seq,GCA_000001405.13,202,21072270946,ECACC:BICR 6,PRJNA523380,SAMN10987690,Human,11601915332,BICR 6,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (squamous_cell_carcinoma),primary,Caucasian,SRX5414934,Illumina HiSeq 2500,cell line,RNASeq-BICR6_UPPER_AERODIGESTIVE_TRACT,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,BICR6_UPPER_AERODIGESTIVE_TRACT,cell culture,male,SRP186687,upper_aerodigestive_tract,2019-02-24T01:00:00Z,2019-02-24,1.0,ccle_broad_2019,BICR6_UPPER_AERODIGESTIVE_TRACT,CCLE,Head and Neck Cancer,Oral Cavity Squamous Cell Carcinoma,ECACC,Adherent keratinocyte,ACH-000415,,119.4,0.5478,5% DMSO,1.0,,DMEM+10%FBS,Carcinoma,squamous_cell_carcinoma,NS,,upper_aerodigestive,,upper_aerodigestive_squamous,oral,171.0,108.9208548,BICR 6,OCSC,Upper_Aerodigestive_Tract:Carcinoma,2.97,Upper_Aerodigestive_Tract,8.0,127n,1.0,,pharynx,NS,"Squamous Cell Carcinoma, oral",2mM L-Glutamine ; 0.4 ug/ml Hydrocortisone,5.73333333333
2279,SRR8616117,20190224_PRJNA523380_SRR8616117,,RNA-Seq,GCA_000001405.13,202,22730381684,ECACC:BICR 56,PRJNA523380,SAMN10987686,Human,12736022919,BICR 56,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (squamous_cell_carcinoma),primary,Caucasian,SRX5414933,Illumina HiSeq 2500,cell line,RNASeq-BICR56_UPPER_AERODIGESTIVE_TRACT,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,BICR56_UPPER_AERODIGESTIVE_TRACT,cell culture,female,SRP186687,upper_aerodigestive_tract,2019-02-24T00:58:00Z,2019-02-24,1.0,ccle_broad_2019,BICR56_UPPER_AERODIGESTIVE_TRACT,CCLE,Head and Neck Cancer,Oral Cavity Squamous Cell Carcinoma,ECACC,adherent epithelial,ACH-000771,,142.7,0.1756,5% DMSO,0.0,,DMEM + 10% FBS,Carcinoma,squamous_cell_carcinoma,NS,,upper_aerodigestive,,upper_aerodigestive_squamous,oral,270.0,157.1906164,BICR 56,OCSC,,2.03,Upper_Aerodigestive_Tract,,,1.0,,mouth,tongue,"Squamous Cell Carcinoma, oral",2mM GLUTAMINE+0.4UG/ML HYDROCORTISONE,9.1
2280,SRR8616118,20190224_PRJNA523380_SRR8616118,16.0,RNA-Seq,GCA_000001405.13,202,21636513102,NIBRI,PRJNA523380,SAMN10988162,Human,12004629076,BL-70,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",lymphoid_neoplasm (Burkitt_lymphoma),primary,Caucasian,SRX5414932,Illumina HiSeq 2500,cell line,RNASeq-BL70_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,BL70_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,male,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-24T00:59:00Z,2019-02-24,1.0,ccle_broad_2019,BL70_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CCLE,Mature B-Cell Neoplasms,Burkitt Lymphoma,NIBRI,,ACH-000402,,,0.1029,,0.0,,,Lymphoid_Neoplasm,Burkitt_lymphoma,NS,,lymphocyte,,non_hodgkin_lymphoma,b_cell_burkitt,227.0,116.6768714,BL-70,BL,Lymphoma:NH_B_cell,2.05,Haematopoietic_And_Lymphoid_Tissue,,,0.93,,NS,NS,"B-cell, Non-Hodgkins, Burkitts",,7.46666666667
2281,SRR8616119,20190224_PRJNA523380_SRR8616119,8.0,RNA-Seq,GCA_000001405.13,202,20342213656,DSMZ:BL-41,PRJNA523380,SAMN10987706,Human,11332858904,BL-41,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",lymphoid_neoplasm (Burkitt_lymphoma),primary,Caucasian,SRX5414931,Illumina HiSeq 2500,cell line,RNASeq-BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,male,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-24T00:55:00Z,2019-02-24,1.0,ccle_broad_2019,BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CCLE,Mature B-Cell Neoplasms,Burkitt Lymphoma,DSMZ,Adherent,ACH-000245,,25.5,0.1897,5% DMSO,0.0,,RPMI + 10 % FBS,Lymphoid_Neoplasm,Burkitt_lymphoma,NS,,lymphocyte,,non_hodgkin_lymphoma,b_cell_burkitt,225.0,84.59612727,BL-41,BL,Lymphoma:NH_B_cell,2.14,Haematopoietic_And_Lymphoid_Tissue,,,0.99,,NS,NS,"B-cell, Non-Hodgkins, Burkitts",,7.66666666667
2282,SRR8616120,20190224_PRJNA523380_SRR8616120,,RNA-Seq,GCA_000001405.13,196,28572663470,ECACC:BICR 18,PRJNA523380,SAMN10987721,Human,17204264056,BICR 18,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (squamous_cell_carcinoma),primary,Caucasian,SRX5414930,Illumina HiSeq 2500,cell line,RNASeq-BICR18_UPPER_AERODIGESTIVE_TRACT,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,BICR18_UPPER_AERODIGESTIVE_TRACT,cell culture,male,SRP186687,upper_aerodigestive_tract,2019-02-24T01:06:00Z,2019-02-24,1.0,ccle_broad_2019,BICR18_UPPER_AERODIGESTIVE_TRACT,CCLE,Head and Neck Cancer,Head and Neck Squamous Cell Carcinoma,ECACC,,ACH-000992,,,0.709,,1.0,,,Carcinoma,squamous_cell_carcinoma,NS,,upper_aerodigestive,,upper_aerodigestive_squamous,,10130.0,212.3890798,BICR 18,HNSC,Upper_Aerodigestive_Tract:Carcinoma,2.93,Upper_Aerodigestive_Tract,,,1.0,,larynx,NS,Squamous Cell Carcinoma,,338.633333333
2283,SRR8616121,20190224_PRJNA523380_SRR8616121,,RNA-Seq,GCA_000001405.13,202,25177447054,ECACC:BICR 16,PRJNA523380,SAMN10987687,Human,13973914629,BICR 16,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (squamous_cell_carcinoma),primary,Caucasian,SRX5414929,Illumina HiSeq 2500,cell line,RNASeq-BICR16_UPPER_AERODIGESTIVE_TRACT,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,BICR16_UPPER_AERODIGESTIVE_TRACT,cell culture,male,SRP186687,upper_aerodigestive_tract,2019-02-24T01:03:00Z,2019-02-24,1.0,ccle_broad_2019,BICR16_UPPER_AERODIGESTIVE_TRACT,CCLE,Head and Neck Cancer,Oral Cavity Squamous Cell Carcinoma,ECACC,ADHERENT,ACH-000503,,85.6,0.6533,5% DMSO,1.0,,DMEM+10% FBS,Carcinoma,squamous_cell_carcinoma,NS,,upper_aerodigestive,,upper_aerodigestive_squamous,oral,242.0,124.7421995,BICR 16,OCSC,Upper_Aerodigestive_Tract:Carcinoma,2.98,Upper_Aerodigestive_Tract,,,1.0,,mouth,tongue,"Squamous Cell Carcinoma, oral",2mM L-GLUTAMINE + 0.4UG/ML HYDROCORTISONE,8.03333333333
2284,SRR8616122,20190224_PRJNA523380_SRR8616122,,RNA-Seq,GCA_000001405.13,202,22846181416,ECACC:BICR 31,PRJNA523380,SAMN10987970,Human,12613398020,BICR 31,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (squamous_cell_carcinoma),primary,Caucasian,SRX5414928,Illumina HiSeq 2500,cell line,RNASeq-BICR31_UPPER_AERODIGESTIVE_TRACT,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,BICR31_UPPER_AERODIGESTIVE_TRACT,cell culture,male,SRP186687,upper_aerodigestive_tract,2019-02-24T01:02:00Z,2019-02-24,1.0,ccle_broad_2019,BICR31_UPPER_AERODIGESTIVE_TRACT,CCLE,Head and Neck Cancer,Oral Cavity Squamous Cell Carcinoma,ECACC,"adherent; epithelial, keratinocyte",ACH-000228,,77.7,0.4098,5% DMSO,1.0,,DMEM+20% FBS,Carcinoma,squamous_cell_carcinoma,NS,,upper_aerodigestive,,upper_aerodigestive_squamous,oral,167.0,90.85145988,BICR 31,OCSC,Upper_Aerodigestive_Tract:Carcinoma,2.17,Upper_Aerodigestive_Tract,,,1.0,,mouth,tongue,"Squamous Cell Carcinoma, oral","2mM L-glutamine, 0.4ug/ml hydrocortisone",5.63333333333
