,Run,FlowCellID,Age,AssayType,AssemblyName,AvgSpotLen,Bases,BiomaterialProvider,BioProject,BioSample,BioSampleModel,Bytes,CellLine,CenterName,Consent,DataStoreFileType,DataStoreProvider,DataStoreRegion,Disease,DiseaseStage,Ethnicity,Experiment,Instrument,Isolate,LibraryName,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,SampleName,SampleType,Sex,SRAStudy,Tissue,CreateDate,CreateDateBatch,Version,StudyID,PatientID,AnnotationSource,CancerType,CancerTypeDetailed,CellLineSource,Characteristics,DepMapID,DiseaseOntology,DoublingTimeHrs,FractionGenomeAltered,FreezingMedium,GenomeDoublings,GeographicDistribution,GrowthMedium,Histology,HistologySubtype1,HistologySubtype2,LifeStage,Lineage,LineageMolecularSubtype,LineageSubtype,LineageSubSubtype,MutationCount,MutationRate,CellLineNickName,OncotreeCode,PathologistAnnotation,Ploidy,PrimaryTumorSite,Proteomics10PlexID,ProteomicsTMTLabel,Purity,SiteOfFinding,SiteSubtype1,SiteSubtype2,Subtype,Supplements,TMBNonSynonymous
427,SRR8615650,20190223_PRJNA523380_SRR8615650,43.0,RNA-Seq,GCA_000001405.13,202,17137084706,NIBRI,PRJNA523380,SAMN10987958,Human,8648389254,SNU-475,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (hepatocellular_carcinoma),primary,Asian,SRX5414750,Illumina HiSeq 2500,cell line,RNASeq-SNU475_LIVER,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNU475_LIVER,cell culture,male,SRP186687,liver,2019-02-23T23:34:00Z,2019-02-23,1.0,ccle_broad_2019,SNU475_LIVER,CCLE,Hepatobiliary Cancer,Hepatocellular Carcinoma,NIBRI,,ACH-000422,hepatocellular_cancer,,0.4524,,1.0,korea,,Carcinoma,hepatocellular_carcinoma,NS,,liver,,hepatocellular_carcinoma,,324.0,142.4243554,SNU-475,HCC,Liver:HCC,3.04,Liver,,,1.0,,NS,NS,Hepatocellular Carcinoma,,11.0
428,SRR8615651,20190223_PRJNA523380_SRR8615651,,RNA-Seq,GCA_000001405.13,202,17147241064,KCLB:SNU-478,PRJNA523380,SAMN10988084,Human,9239609915,SNU-478,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,primary,Asian,SRX5414749,Illumina HiSeq 2500,cell line,RNASeq-SNU478_BILIARY_TRACT,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNU478_BILIARY_TRACT,cell culture,Unknown,SRP186687,biliary_tract,2019-02-23T23:39:00Z,2019-02-23,1.0,ccle_broad_2019,SNU478_BILIARY_TRACT,CCLE,Hepatobiliary Cancer,Extrahepatic Cholangiocarcinoma,KCLB,epithelial; monolayer,ACH-000377,,,0.5181,,1.0,,"RPMI 1640  with L-glutamine (300mg/L), 90%; heat inactivated fetal bovine serum (FBS),10%",Carcinoma,NS,NS,,bile_duct,,cholangiocarcinoma,extrahepatic,230.0,128.9700561,SNU-478,EHCH,Biliary_Tract:Carcinoma,2.89,Biliary_Tract,,,0.99,,bile_duct,NS,"Cholangiocarcinoma, extrahepatic",25mM Hepes and 25mM NaHCo3,7.7
429,SRR8615652,20190223_PRJNA523380_SRR8615652,54.0,RNA-Seq,GCA_000001405.13,202,19686350562,KCLB:SNU-489,PRJNA523380,SAMN10988061,Human,10578745311,SNU-489,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","glioma (astrocytoma_Grade_IV\, glioblastoma_multiforme)",primary,Asian,SRX5414748,Illumina HiSeq 2500,cell line,RNASeq-SNU489_CENTRAL_NERVOUS_SYSTEM,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNU489_CENTRAL_NERVOUS_SYSTEM,cell culture,male,SRP186687,central_nervous_system,2019-02-23T23:39:00Z,2019-02-23,1.0,ccle_broad_2019,SNU489_CENTRAL_NERVOUS_SYSTEM,CCLE,Glioma,Glioblastoma Multiforme,KCLB,spindle; monolayer,ACH-000543,,,0.6577,,0.0,,"RPMI 1640  with L-glutamine (300mg/L), 90%; heat inactivated fetal bovine serum (FBS),10%",Glioma,astrocytoma_Grade_IV,glioblastoma_multiforme,,central_nervous_system,,glioma,glioblastoma,206.0,177.451507,SNU-489,GBM,CNS:Glioma_HighGrade,1.83,Central_Nervous_System,,,1.0,,brain,NS,Glioblastoma,25mM Hepes and 25mM NaHCo3,6.9
430,SRR8615653,20190223_PRJNA523380_SRR8615653,52.0,RNA-Seq,GCA_000001405.13,202,17946667982,KCLB:SNU-503,PRJNA523380,SAMN10988087,Human,9674877203,SNU-503,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,primary,Asian,SRX5414747,Illumina HiSeq 2500,cell line,RNASeq-SNU503_LARGE_INTESTINE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNU503_LARGE_INTESTINE,cell culture,male,SRP186687,large_intestine,2019-02-23T23:36:00Z,2019-02-23,1.0,ccle_broad_2019,SNU503_LARGE_INTESTINE,CCLE,Colorectal Cancer,Colorectal Adenocarcinoma,KCLB,,ACH-000683,,137.5,0.7392,,1.0,,,Carcinoma,NS,NS,,colorectal,,colorectal_adenocarcinoma,,446.0,164.5923193,SNU-503,COADREAD,Colorectal:Carcinoma,2.72,Large_Intestine,,,0.99,,colon,NS,Adenocarcinoma,,14.9
431,SRR8615654,20190223_PRJNA523380_SRR8615654,40.0,RNA-Seq,GCA_000001405.13,202,15557858806,NIBRI,PRJNA523380,SAMN10987943,Human,7796146603,SNU-423,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (hepatocellular_carcinoma),primary,Asian,SRX5414746,Illumina HiSeq 2500,cell line,RNASeq-SNU423_LIVER,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNU423_LIVER,cell culture,male,SRP186687,liver,2019-02-23T23:41:00Z,2019-02-23,1.0,ccle_broad_2019,SNU423_LIVER,CCLE,Hepatobiliary Cancer,Hepatocellular Carcinoma,NIBRI,,ACH-000493,pleomorphic hepatocellular carcinoma,,0.4969,,2.0,korea,,Carcinoma,hepatocellular_carcinoma,NS,,liver,,hepatocellular_carcinoma,,318.0,141.3075379,SNU-423,HCC,Liver:HCC,7.64,Liver,42.0,130n,1.0,,NS,NS,Hepatocellular Carcinoma,,10.7333333333
432,SRR8615655,20190223_PRJNA523380_SRR8615655,52.0,RNA-Seq,GCA_000001405.13,202,21325120406,NIBRI,PRJNA523380,SAMN10987611,Human,11468754972,SNU-449,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (hepatocellular_carcinoma),primary,Asian,SRX5414745,Illumina HiSeq 2500,cell line,RNASeq-SNU449_LIVER,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNU449_LIVER,cell culture,male,SRP186687,liver,2019-02-23T23:46:00Z,2019-02-23,1.0,ccle_broad_2019,SNU449_LIVER,CCLE,Hepatobiliary Cancer,Hepatocellular Carcinoma,NIBRI,,ACH-000420,hepatocellular_cancer,,0.7226,,1.0,korea,,Carcinoma,hepatocellular_carcinoma,NS,,liver,,hepatocellular_carcinoma,,304.0,153.5990748,SNU-449,HCC,Liver:HCC,2.49,Liver,39.0,130c,1.0,,NS,NS,Hepatocellular Carcinoma,,10.3666666667
433,SRR8615656,20190223_PRJNA523380_SRR8615656,61.0,RNA-Seq,GCA_000001405.13,202,18080116858,KCLB:SNU-466,PRJNA523380,SAMN10988076,Human,9734531452,SNU-466,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","glioma (astrocytoma_Grade_IV\, glioblastoma_multiforme)",primary,Asian,SRX5414744,Illumina HiSeq 2500,cell line,RNASeq-SNU466_CENTRAL_NERVOUS_SYSTEM,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNU466_CENTRAL_NERVOUS_SYSTEM,cell culture,male,SRP186687,central_nervous_system,2019-02-23T23:44:00Z,2019-02-23,1.0,ccle_broad_2019,SNU466_CENTRAL_NERVOUS_SYSTEM,CCLE,Glioma,Glioblastoma Multiforme,KCLB,spendle; monolayer,ACH-000289,,,0.3727,,0.0,,"RPMI 1640  with L-glutamine (300mg/L), 90%; heat inactivated fetal bovine serum (FBs),10%",Glioma,astrocytoma_Grade_IV,glioblastoma_multiforme,,central_nervous_system,,glioma,glioblastoma,191.0,136.3793212,SNU-466,GBM,CNS:Glioma_HighGrade,2.1,Central_Nervous_System,,,1.0,,brain,NS,Glioblastoma,25mM Hepes and 25mM NaHCo3,6.43333333333
434,SRR8615657,20190223_PRJNA523380_SRR8615657,66.0,RNA-Seq,GCA_000001405.13,202,15967864872,KCLB:SNU-46,PRJNA523380,SAMN10988080,Human,7373107865,SNU-46,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (squamous_cell_carcinoma),primary,Asian,SRX5414743,Illumina HiSeq 2500,cell line,RNASeq-SNU46_UPPER_AERODIGESTIVE_TRACT,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNU46_UPPER_AERODIGESTIVE_TRACT,cell culture,male,SRP186687,upper_aerodigestive_tract,2019-02-23T23:42:00Z,2019-02-23,1.0,ccle_broad_2019,SNU46_UPPER_AERODIGESTIVE_TRACT,CCLE,Head and Neck Cancer,Larynx Squamous Cell Carcinoma,KCLB,Epithelial monolayer,ACH-000500,,80.3,0.7367,,1.0,,RPMI+10%FBS,Carcinoma,squamous_cell_carcinoma,NS,,upper_aerodigestive,,upper_aerodigestive_squamous,laryngeal,368.0,,SNU-46,LXSC,Upper_Aerodigestive_Tract:Carcinoma,2.95,Upper_Aerodigestive_Tract,,,1.0,,larynx,supraglottis,"Squamous Cell Carcinoma, laryngeal",,12.1666666667
435,SRR8615658,20190223_PRJNA523380_SRR8615658,60.0,RNA-Seq,GCA_000001405.13,202,21528246960,KCLB:SNU-520,PRJNA523380,SAMN10987747,Human,11593853210,SNU-520,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,primary,Asian,SRX5414742,Illumina HiSeq 2500,cell line,RNASeq-SNU520_STOMACH,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNU520_STOMACH,cell culture,female,SRP186687,stomach,2019-02-23T23:53:00Z,2019-02-23,1.0,ccle_broad_2019,SNU520_STOMACH,CCLE,Esophagogastric Cancer,Stomach Adenocarcinoma,KCLB,floating aggregates; suspention,ACH-000908,,,0.2394,,0.0,korea,"RPMI 1640  with L-glutamine (300mg/L), 90%; heat inactivated fetal bovine serum (FBS),10%",Carcinoma,NS,NS,,gastric,,gastric_adenocarcinoma,,1441.0,354.1772098,SNU-520,STAD,Gastric:Carcinoma,2.29,Stomach,,,0.98,,NS,NS,Adenocarcinoma,25mM Hepes and 25mM NaHCo3,48.1
436,SRR8615659,20190223_PRJNA523380_SRR8615659,33.0,RNA-Seq,GCA_000001405.13,202,22373259420,NIBRI,PRJNA523380,SAMN10987957,Human,12032210780,SNU-5,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (undifferentiated_adenocarcinoma),metastasis,Asian,SRX5414741,Illumina HiSeq 2500,cell line,RNASeq-SNU5_STOMACH,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNU5_STOMACH,cell culture,female,SRP186687,stomach,2019-02-23T23:41:00Z,2019-02-23,1.0,ccle_broad_2019,SNU5_STOMACH,CCLE,Esophagogastric Cancer,Undifferentiated Stomach Adenocarcinoma,NIBRI,,ACH-000303,,,0.472,,2.0,,,Carcinoma,undifferentiated_adenocarcinoma,NS,,gastric,,gastric_adenocarcinoma,,272.0,147.8163642,SNU-5,USTAD,Gastric:Carcinoma,4.22,Stomach,,,1.0,ascites,NS,NS,Adenocarcinoma,,9.1
437,SRR8615660,20190223_PRJNA523380_SRR8615660,,RNA-Seq,GCA_000001405.13,202,18438999754,NIBRI,PRJNA523380,SAMN10987603,Human,9098667396,HuNS1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",lymphoid_neoplasm (plasma_cell_myeloma),primary,Caucasian,SRX5414740,Illumina HiSeq 2500,cell line,RNASeq-HUNS1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HUNS1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,male,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-23T23:45:00Z,2019-02-23,1.0,ccle_broad_2019,HUNS1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CCLE,Mature B-Cell Neoplasms,Plasma Cell Myeloma,NIBRI,,ACH-000829,myeloma,,0.0482,,0.0,,,Lymphoid_Neoplasm,plasma_cell_myeloma,NS,,plasma_cell,,multiple_myeloma,,679.0,187.9138764,HuNS1,PCM,Lymphoma:Multiple_Myeloma,1.99,Haematopoietic_And_Lymphoid_Tissue,,,1.0,,NS,NS,Multiple Myeloma,,22.9333333333
438,SRR8615661,20190223_PRJNA523380_SRR8615661,57.0,RNA-Seq,GCA_000001405.13,202,18118600888,HSSRB,PRJNA523380,SAMN10987834,Human,8890602349,HuH-7,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (hepatocellular_carcinoma),primary,Asian,SRX5414739,Illumina HiSeq 2500,cell line,RNASeq-HUH7_LIVER,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HUH7_LIVER,cell culture,male,SRP186687,liver,2019-02-23T23:36:00Z,2019-02-23,1.0,ccle_broad_2019,HUH7_LIVER,CCLE,Hepatobiliary Cancer,Hepatocellular Carcinoma,HSSRB,,ACH-000480,,,0.7627,,1.0,japan,Dulbecco's modified Eagle's medium with 10% fetal bovine serum. Refer cancer Res. 42:3858 (1982) for other medium with low serum concentration.,Carcinoma,hepatocellular_carcinoma,NS,,liver,,hepatocellular_carcinoma,,326.0,156.8998825,HuH-7,HCC,Liver:HCC,2.54,Liver,6.0,127c,1.0,,NS,NS,Hepatocellular Carcinoma,,11.2333333333
439,SRR8615662,20190223_PRJNA523380_SRR8615662,,RNA-Seq,GCA_000001405.13,202,16715160438,RIKEN:HuH-6,PRJNA523380,SAMN10987713,Human,8241113408,HuH-6,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",other (hepatoblastoma),primary,Asian,SRX5414738,Illumina HiSeq 2500,cell line,RNASeq-HUH6_LIVER,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HUH6_LIVER,cell culture,male,SRP186687,liver,2019-02-23T23:47:00Z,2019-02-23,1.0,ccle_broad_2019,HUH6_LIVER,CCLE,Hepatobiliary Cancer,Hepatoblastoma,RIKEN,epithelial-like,ACH-000671,,,0.5928,,0.0,japan,DMEM + 10%FBS,Other,hepatoblastoma,NS,pediatric,liver,,hepatoblastoma,,355.0,174.0189681,HuH-6,LIHB,Liver:Hepatoblastoma,2.01,Liver,20.0,128n,0.99,,NS,NS,Hepatoblastoma,,11.8666666667
440,SRR8615663,20190223_PRJNA523380_SRR8615663,,RNA-Seq,GCA_000001405.13,202,14577338888,HSSRB,PRJNA523380,SAMN10987843,Human,6699467845,HuH28,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,primary,Asian,SRX5414737,Illumina HiSeq 2500,cell line,RNASeq-HUH28_BILIARY_TRACT,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HUH28_BILIARY_TRACT,cell culture,Unknown,SRP186687,biliary_tract,2019-02-23T23:29:00Z,2019-02-23,1.0,ccle_broad_2019,HUH28_BILIARY_TRACT,CCLE,Hepatobiliary Cancer,Intrahepatic Cholangiocarcinoma,HSSRB,adherent,ACH-000808,,90.5,0.565,5% DMSO,1.0,japan,RPMI-1640+10% FBS,Carcinoma,NS,NS,,bile_duct,,cholangiocarcinoma,intrahepatic,402.0,,HuH28,IHCH,Biliary_Tract:Carcinoma,2.42,Biliary_Tract,,,0.99,,bile_duct,NS,"Cholangiocarcinoma, intrahepatic",,13.3666666667
441,SRR8615664,20190223_PRJNA523380_SRR8615664,35.0,RNA-Seq,GCA_000001405.13,202,17720962474,HSRRB,PRJNA523380,SAMN10988262,Human,8745732022,huH-1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (hepatocellular_carcinoma),primary,Asian,SRX5414736,Illumina HiSeq 2500,cell line,RNASeq-HUH1_LIVER,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HUH1_LIVER,cell culture,male,SRP186687,liver,2019-02-23T23:37:00Z,2019-02-23,1.0,ccle_broad_2019,HUH1_LIVER,CCLE,Hepatobiliary Cancer,Hepatocellular Carcinoma,HSRRB,Adherent,ACH-000475,,151.3,0.4879,5% DMSO,1.0,japan,DMEM +10%FBS,Carcinoma,hepatocellular_carcinoma,NS,,liver,,hepatocellular_carcinoma,hbs_antigen_carrier,384.0,141.6481844,huH-1,HCC,Liver:HCC,2.94,Liver,3.0,130c,0.99,,NS,NS,"Hepatocellular Carcinoma, HBs-antigen carrier",,12.8
442,SRR8615666,20190223_PRJNA523380_SRR8615666,,RNA-Seq,GCA_000001405.13,202,18183540656,HSSRB,PRJNA523380,SAMN10987837,Human,9056963250,HuCCT1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,primary,Asian,SRX5414734,Illumina HiSeq 2500,cell line,RNASeq-HUCCT1_BILIARY_TRACT,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HUCCT1_BILIARY_TRACT,cell culture,male,SRP186687,biliary_tract,2019-02-23T23:53:00Z,2019-02-23,1.0,ccle_broad_2019,HUCCT1_BILIARY_TRACT,CCLE,Hepatobiliary Cancer,Intrahepatic Cholangiocarcinoma,HSSRB,,ACH-000976,,,0.5393,,1.0,japan,RPMI 1640 medium with 10% fetal bovine serum.,Carcinoma,NS,NS,,bile_duct,,cholangiocarcinoma,intrahepatic,595.0,1458.405477,HuCCT1,IHCH,Biliary_Tract:Carcinoma,3.28,Biliary_Tract,,,0.98,,bile_duct,NS,"Cholangiocarcinoma, intrahepatic",,20.2333333333
443,SRR8615667,20190223_PRJNA523380_SRR8615667,70.0,RNA-Seq,GCA_000001405.13,202,19998788608,NIBRI,PRJNA523380,SAMN10987949,Human,9869437781,HT,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",lymphoid_neoplasm (B_cell_lymphoma_unspecified),metastasis,Caucasian,SRX5414733,Illumina HiSeq 2500,cell line,RNASeq-HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,male,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-23T23:53:00Z,2019-02-23,1.0,ccle_broad_2019,HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CCLE,Mature B-Cell Neoplasms,Mature B-Cell Neoplasms,NIBRI,,ACH-000914,,,0.1163,,0.0,,,Lymphoid_Neoplasm,B_cell_lymphoma_unspecified,NS,,lymphocyte,,non_hodgkin_lymphoma,b_cell,1809.0,442.9371418,HT,MBN,Lymphoma:NH_B_cell,1.97,Haematopoietic_And_Lymphoid_Tissue,,,1.0,pleura,NS,NS,"B-cell, Non-Hodgkins",,60.3666666667
444,SRR8615668,20190223_PRJNA523380_SRR8615668,60.0,RNA-Seq,GCA_000001405.13,202,18091727212,DSMZ:HUP-T4,PRJNA523380,SAMN10988380,Human,9037077319,HUP-T4,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,metastasis,Asian,SRX5414732,Illumina HiSeq 2500,cell line,RNASeq-HUPT4_PANCREAS,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HUPT4_PANCREAS,cell culture,male,SRP186687,pancreas,2019-02-23T23:48:00Z,2019-02-23,1.0,ccle_broad_2019,HUPT4_PANCREAS,CCLE,Pancreatic Cancer,Pancreatic Adenocarcinoma,DSMZ,mixed,ACH-000213,,440.0,0.5877,5% DMSO,1.0,japan,MEM + 10 % FBS,Carcinoma,NS,NS,,pancreas,,exocrine,exocrine_adenocarcinoma,209.0,144.7327222,HUP-T4,PAAD,Pancreas:Carcinoma,3.25,Pancreas,41.0,129c,1.0,ascites,NS,NS,"Ductal Adenocarcinoma, exocrine",,7.23333333333
445,SRR8615669,20190223_PRJNA523380_SRR8615669,66.0,RNA-Seq,GCA_000001405.13,202,18921757938,DSMZ:HUP-T3,PRJNA523380,SAMN10987811,Human,9329937981,HUP-T3,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,metastasis,Asian,SRX5414731,Illumina HiSeq 2500,cell line,RNASeq-HUPT3_PANCREAS,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HUPT3_PANCREAS,cell culture,male,SRP186687,pancreas,2019-02-23T23:56:00Z,2019-02-23,1.0,ccle_broad_2019,HUPT3_PANCREAS,CCLE,Pancreatic Cancer,Pancreatic Adenocarcinoma,DSMZ,adherent; dt=40-50hrs,ACH-000118,,106.0,0.6703,10% DMSO,0.0,japan,EMEM+10%FBS,Carcinoma,NS,NS,,pancreas,,exocrine,exocrine_adenocarcinoma,196.0,116.5594164,HUP-T3,PAAD,Pancreas:Carcinoma,1.87,Pancreas,31.0,127n,1.0,ascites,NS,NS,"Ductal Adenocarcinoma, exocrine",1% NEAA + 1% sodium pyruvate,6.56666666667
446,SRR8615670,20190223_PRJNA523380_SRR8615670,45.0,RNA-Seq,GCA_000001405.13,202,17325178824,ECACC:PE/CA-PJ15,PRJNA523380,SAMN10988005,Human,9411168500,PE/CA-PJ15,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (squamous_cell_carcinoma),primary,Caucasian,SRX5414730,Illumina HiSeq 2500,cell line,RNASeq-PECAPJ15_UPPER_AERODIGESTIVE_TRACT,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,PECAPJ15_UPPER_AERODIGESTIVE_TRACT,cell culture,male,SRP186687,upper_aerodigestive_tract,2019-02-23T23:42:00Z,2019-02-23,1.0,ccle_broad_2019,PECAPJ15_UPPER_AERODIGESTIVE_TRACT,CCLE,Head and Neck Cancer,Oral Cavity Squamous Cell Carcinoma,ECACC,,ACH-000619,,,0.4399,,1.0,,,Carcinoma,squamous_cell_carcinoma,NS,,upper_aerodigestive,,upper_aerodigestive_squamous,oral,348.0,142.3040162,PE/CA-PJ15,OCSC,Upper_Aerodigestive_Tract:Carcinoma,3.39,Upper_Aerodigestive_Tract,,,0.98,,mouth,tongue,"Squamous Cell Carcinoma, oral",,11.7666666667
447,SRR8615672,20190223_PRJNA523380_SRR8615672,,RNA-Seq,GCA_000001405.13,202,11476392246,RIKEN:TGBC11TKB,PRJNA523380,SAMN10987739,Human,5442454378,TGBC11TKB,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,metastasis,Asian,SRX5414728,Illumina HiSeq 2500,cell line,RNASeq-TGBC11TKB_STOMACH,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,TGBC11TKB_STOMACH,cell culture,female,SRP186687,stomach,2019-02-23T23:21:00Z,2019-02-23,1.0,ccle_broad_2019,TGBC11TKB_STOMACH,CCLE,Esophagogastric Cancer,Stomach Adenocarcinoma,RIKEN,epithelial-like,ACH-000949,,,0.1261,,0.0,,DMEM +5%FBS,Carcinoma,NS,NS,,gastric,,gastric_adenocarcinoma,,1830.0,506.6036089,TGBC11TKB,STAD,Gastric:Carcinoma,2.05,Stomach,,,1.0,lymph_node,NS,NS,Adenocarcinoma,,61.3333333333
448,SRR8615673,20190223_PRJNA523380_SRR8615673,63.0,RNA-Seq,GCA_000001405.13,202,17844209744,DSMZ:SIG-M5,PRJNA523380,SAMN10989556,Human,9592465662,SIG-M5,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","haematopoietic_neoplasm (acute_myeloid_leukaemia\, M5a)",primary,Caucasian,SRX5414727,Illumina HiSeq 2500,cell line,RNASeq-SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,male,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-23T23:50:00Z,2019-02-23,1.0,ccle_broad_2019,SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CCLE,Leukemia,Acute Myeloid Leukemia,DSMZ,large round cells growing singly  in suspention,ACH-000112,,,0.4321,,1.0,,80% Iscove's MDM + 20% h.i. FBS,Haematopoietic_Neoplasm,acute_myeloid_leukaemia,M5a,,blood,,AML,M5,178.0,93.0784535,SIG-M5,AML,Leukemia:AML,3.55,Haematopoietic_And_Lymphoid_Tissue,,,1.0,,NS,NS,"Acute Myelogenous Leukemia (AML), M5 (Eosinophilic/Monocytic)",,5.83333333333
