Run,Age,Assay Type,AssemblyName,AvgSpotLen,Bases,BIOMATERIAL_PROVIDER,BioProject,BioSample,BioSampleModel,Bytes,cell_line,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,disease,disease_stage,ETHNICITY,Experiment,Instrument,isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sample_type,sex,SRA Study,tissue,create_date,version
SRR8635654,19,AMPLICON,GCA_000001405.13,202,1285081176,NIBRI,PRJNA523380,SAMN10987904,Human,655139040,RD-ES,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,primary,Caucasian,SRX5434068,Illumina HiSeq 2000,cell line,RainDance-RDES_BONE,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,RDES_BONE,cell culture,male,SRP186687,bone,2019-02-26T16:11:00Z,1
SRR8635655,16,AMPLICON,GCA_000001405.13,202,1070359014,GNF,PRJNA523380,SAMN10987681,Human,571024418,Hs 706.T,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",giant_cell_tumour,primary,Caucasian,SRX5434067,Illumina HiSeq 2000,cell line,RainDance-HS706T_BONE,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HS706T_BONE,cell culture,female,SRP186687,bone,2019-02-26T16:11:00Z,1
SRR8635656,70,AMPLICON,GCA_000001405.13,202,1737123442,ATCC:Hs 698.T,PRJNA523380,SAMN10988478,Human,920221549,Hs 698.T,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),metastasis,Caucasian,SRX5434066,Illumina HiSeq 2000,cell line,RainDance-HS698T_FIBROBLAST,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HS698T_FIBROBLAST,cell culture,male,SRP186687,large_intestine,2019-02-26T16:12:00Z,1
SRR8635657,15,AMPLICON,GCA_000001405.13,202,1282525270,ATCC:Reh,PRJNA523380,SAMN10988185,Human,694564092,Reh,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",lymphoid_neoplasm (acute_lymphoblastic_B_cell_leukaemia),primary,Caucasian,SRX5434065,Illumina HiSeq 2000,cell line,RainDance-REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,female,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-26T16:13:00Z,1
SRR8635658,41,AMPLICON,GCA_000001405.13,202,1334293628,NIBRI,PRJNA523380,SAMN10987634,Human,704883434,RERF-GC-1B,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,metastasis,Asian,SRX5434064,Illumina HiSeq 2000,cell line,RainDance-RERFGC1B_STOMACH,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,RERFGC1B_STOMACH,cell culture,male,SRP186687,stomach,2019-02-26T16:13:00Z,1
SRR8635659,7,AMPLICON,GCA_000001405.13,202,1778643330,ATCC:RD,PRJNA523380,SAMN10988441,Human,930862385,RD,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",rhabdomyosarcoma (embryonal),primary,Caucasian,SRX5434063,Illumina HiSeq 2000,cell line,RainDance-RD_SOFT_TISSUE,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,RD_SOFT_TISSUE,cell culture,female,SRP186687,soft_tissue,2019-02-26T16:13:00Z,1
SRR8635660,61,AMPLICON,GCA_000001405.13,202,1450069928,DSMZ:REC-1,PRJNA523380,SAMN10989553,Human,716238895,REC-1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",lymphoid_neoplasm (mantle_cell_lymphoma),primary,Caucasian,SRX5434062,Illumina HiSeq 2000,cell line,RainDance-REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,male,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-26T16:12:00Z,1
SRR8635661,61,AMPLICON,GCA_000001405.13,202,1771032576,NIBRI,PRJNA523380,SAMN10987955,Human,924174884,BxPC-3,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (ductal_carcinoma),primary,Caucasian,SRX5434061,Illumina HiSeq 2000,cell line,RainDance-BXPC3_PANCREAS,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,BXPC3_PANCREAS,cell culture,female,SRP186687,pancreas,2019-02-26T16:13:00Z,1
SRR8635662,72,AMPLICON,GCA_000001405.13,202,2045283734,ATCC:C2BBe1,PRJNA523380,SAMN10987952,Human,1065753730,C2BBe1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,Caucasian,SRX5434060,Illumina HiSeq 2000,cell line,RainDance-C2BBE1_LARGE_INTESTINE,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,C2BBE1_LARGE_INTESTINE,cell culture,male,SRP186687,large_intestine,2019-02-26T16:13:00Z,1
SRR8635663,63,AMPLICON,GCA_000001405.13,202,1260175384,ATCC:ZR-75-1,PRJNA523380,SAMN10988134,Human,696017438,ZR-75-1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (ductal_carcinoma),metastasis,Caucasian,SRX5434059,Illumina HiSeq 2000,cell line,RainDance-ZR751_BREAST,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,ZR751_BREAST,cell culture,female,SRP186687,breast,2019-02-26T16:12:00Z,1
SRR8635664,47,AMPLICON,GCA_000001405.13,202,1113817698,GNF,PRJNA523380,SAMN10988534,Human,541687033,ZR-75-30,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (ductal_carcinoma),metastasis,African_american,SRX5434058,Illumina HiSeq 2000,cell line,RainDance-ZR7530_BREAST,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,ZR7530_BREAST,cell culture,female,SRP186687,breast,2019-02-26T16:11:00Z,1
SRR8635665,NA,AMPLICON,GCA_000001405.13,202,1086351354,HSSRB,PRJNA523380,SAMN10987959,Human,600715572,HEC-251,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,Asian,SRX5434057,Illumina HiSeq 2000,cell line,RainDance-HEC251_ENDOMETRIUM,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HEC251_ENDOMETRIUM,cell culture,female,SRP186687,endometrium,2019-02-26T16:11:00Z,1
SRR8635666,71,AMPLICON,GCA_000001405.13,202,1397177642,NIBRI,PRJNA523380,SAMN10987737,Human,683117407,HEC-1-B,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,Asian,SRX5434056,Illumina HiSeq 2000,cell line,RainDance-HEC1B_ENDOMETRIUM,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HEC1B_ENDOMETRIUM,cell culture,female,SRP186687,endometrium,2019-02-26T16:12:00Z,1
SRR8635667,NA,AMPLICON,GCA_000001405.13,202,1812945960,HSSRB,PRJNA523380,SAMN10987841,Human,972016676,HEC-108,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,Asian,SRX5434055,Illumina HiSeq 2000,cell line,RainDance-HEC108_ENDOMETRIUM,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HEC108_ENDOMETRIUM,cell culture,female,SRP186687,endometrium,2019-02-26T16:14:00Z,1
SRR8635668,50,AMPLICON,GCA_000001405.13,202,1985818974,DSMZ:HDQ-P1,PRJNA523380,SAMN10988509,Human,1039418118,HDQ-P1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (ductal_carcinoma),primary,Caucasian,SRX5434054,Illumina HiSeq 2000,cell line,RainDance-HDQP1_BREAST,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HDQP1_BREAST,cell culture,female,SRP186687,breast,2019-02-26T16:12:00Z,1
SRR8635669,71,AMPLICON,GCA_000001405.13,202,1797124916,NIBRI,PRJNA523380,SAMN10988293,Human,957545856,HEC-1-A,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,Asian,SRX5434053,Illumina HiSeq 2000,cell line,RainDance-HEC1A_ENDOMETRIUM,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HEC1A_ENDOMETRIUM,cell culture,female,SRP186687,endometrium,2019-02-26T16:13:00Z,1
SRR8635670,NA,AMPLICON,GCA_000001405.13,202,1137705814,HSSRB,PRJNA523380,SAMN10987651,Human,602466432,HEC-151,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,Asian,SRX5434052,Illumina HiSeq 2000,cell line,RainDance-HEC151_ENDOMETRIUM,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HEC151_ENDOMETRIUM,cell culture,female,SRP186687,endometrium,2019-02-26T16:11:00Z,1
SRR8635671,65,AMPLICON,GCA_000001405.13,202,1033923264,KCLB:HCC-95,PRJNA523380,SAMN10987960,Human,530408392,HCC-95,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (squamous_cell_carcinoma),primary,Caucasian,SRX5434051,Illumina HiSeq 2000,cell line,RainDance-HCC95_LUNG,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HCC95_LUNG,cell culture,male,SRP186687,lung,2019-02-26T16:11:00Z,1
SRR8635672,39,AMPLICON,GCA_000001405.13,202,1573604038,ATCC:HCC827,PRJNA523380,SAMN10988440,Human,840430406,HCC827,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,Caucasian,SRX5434050,Illumina HiSeq 2000,cell line,RainDance-HCC827_LUNG,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HCC827_LUNG,cell culture,female,SRP186687,lung,2019-02-26T16:12:00Z,1
SRR8635673,74,AMPLICON,GCA_000001405.13,202,1082463662,DSMZ:HDLM-2,PRJNA523380,SAMN10988513,Human,593172299,HDLM-2,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",lymphoid_neoplasm (Hodgkin_lymphoma),metastasis,Caucasian,SRX5434049,Illumina HiSeq 2000,cell line,RainDance-HDLM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HDLM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,male,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-26T16:11:00Z,1
SRR8635674,NA,AMPLICON,GCA_000001405.13,202,1513859104,NIBRI,PRJNA523380,SAMN10988251,Human,804775169,HCT 116,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,primary,Caucasian,SRX5434048,Illumina HiSeq 2000,cell line,RainDance-HCT116_LARGE_INTESTINE,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HCT116_LARGE_INTESTINE,cell culture,male,SRP186687,large_intestine,2019-02-26T16:12:00Z,1
SRR8635675,NA,AMPLICON,GCA_000001405.13,202,2027382292,HSSRB,PRJNA523380,SAMN10987840,Human,1052368038,KALS-1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioma,primary,Asian,SRX5434047,Illumina HiSeq 2000,cell line,RainDance-KALS1_CENTRAL_NERVOUS_SYSTEM,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,KALS1_CENTRAL_NERVOUS_SYSTEM,cell culture,female,SRP186687,central_nervous_system,2019-02-26T16:13:00Z,1
SRR8635676,25,AMPLICON,GCA_000001405.13,202,1066955920,ECAAC,PRJNA523380,SAMN10988031,Human,565971952,KARPAS-299,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",lymphoid_neoplasm (anaplastic_large_cell_lymphoma),primary,Caucasian,SRX5434046,Illumina HiSeq 2000,cell line,RainDance-KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,male,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-26T16:11:00Z,1
SRR8635677,73,AMPLICON,GCA_000001405.13,202,1786113492,DSMZ:JVM-3,PRJNA523380,SAMN10988549,Human,944507656,JVM-3,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",lymphoid_neoplasm (chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma),primary,Caucasian,SRX5434045,Illumina HiSeq 2000,cell line,RainDance-JVM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,JVM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,male,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-26T16:13:00Z,1
SRR8635678,NA,AMPLICON,GCA_000001405.13,202,1186956040,Acd Lab,PRJNA523380,SAMN10988224,Human,607698022,K029AX,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",malignant_melanoma,primary,Caucasian,SRX5434044,Illumina HiSeq 2000,cell line,RainDance-K029AX_SKIN,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,K029AX_SKIN,cell culture,NA,SRP186687,skin,2019-02-26T16:12:00Z,1
SRR8635679,73,AMPLICON,GCA_000001405.13,202,1727929816,DSMZ:JURL-MK1,PRJNA523380,SAMN10988501,Human,919933460,JURL-MK1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",haematopoietic_neoplasm (blast_phase_chronic_myeloid_leukaemia),primary,Caucasian,SRX5434043,Illumina HiSeq 2000,cell line,RainDance-JURLMK1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,JURLMK1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,male,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-26T16:14:00Z,1
SRR8635680,63,AMPLICON,GCA_000001405.13,202,1620467634,DSMZ:JVM-2,PRJNA523380,SAMN10988575,Human,851911103,JVM-2,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",lymphoid_neoplasm (chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma),primary,Caucasian,SRX5434042,Illumina HiSeq 2000,cell line,RainDance-JVM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,JVM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,female,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-26T16:12:00Z,1
SRR8635681,NA,AMPLICON,GCA_000001405.13,202,1108951922,NIBRI,PRJNA523380,SAMN10987951,Human,588596679,JM1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",lymphoid_neoplasm (B_cell_lymphoma_unspecified),primary,Caucasian,SRX5434041,Illumina HiSeq 2000,cell line,RainDance-JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,NA,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-26T16:11:00Z,1
SRR8635682,75,AMPLICON,GCA_000001405.13,202,1260982374,DSMZ:JMSU-1,PRJNA523380,SAMN10988102,Human,619542418,JMSU-1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,primary,Asian,SRX5434040,Illumina HiSeq 2000,cell line,RainDance-JMSU1_URINARY_TRACT,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,JMSU1_URINARY_TRACT,cell culture,male,SRP186687,urinary_tract,2019-02-26T16:13:00Z,1
SRR8635683,8,AMPLICON,GCA_000001405.13,202,1619137464,DSMZ:BL-41,PRJNA523380,SAMN10987706,Human,870478216,BL-41,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",lymphoid_neoplasm (Burkitt_lymphoma),primary,Caucasian,SRX5434039,Illumina HiSeq 2000,cell line,RainDance-BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,male,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-26T16:12:00Z,1
SRR8635684,23,AMPLICON,GCA_000001405.13,202,1508092610,ATCC:BT-483,PRJNA523380,SAMN10988523,Human,827253887,BT-483,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (ductal_carcinoma\, medullary)",primary,Caucasian,SRX5434038,Illumina HiSeq 2000,cell line,RainDance-BT483_BREAST,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,BT483_BREAST,cell culture,female,SRP186687,breast,2019-02-26T16:12:00Z,1
SRR8635685,72,AMPLICON,GCA_000001405.13,202,1070809474,ATCC:BT-549,PRJNA523380,SAMN10988343,Human,547036800,BT-549,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (ductal_carcinoma\, papillary)",primary,Caucasian,SRX5434037,Illumina HiSeq 2000,cell line,RainDance-BT549_BREAST,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,BT549_BREAST,cell culture,female,SRP186687,breast,2019-02-26T16:12:00Z,1
SRR8635686,45,AMPLICON,GCA_000001405.13,202,837037500,DSMZ:BV-173,PRJNA523380,SAMN10988488,Human,448296033,BV-173,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",haematopoietic_neoplasm (blast_phase_chronic_myeloid_leukaemia),primary,Caucasian,SRX5434036,Illumina HiSeq 2000,cell line,RainDance-BV173_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,BV173_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,male,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-26T16:11:00Z,1
SRR8635687,NA,AMPLICON,GCA_000001405.13,202,1789439826,ECACC:BICR 56,PRJNA523380,SAMN10987686,Human,958963428,BICR 56,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (squamous_cell_carcinoma),primary,Caucasian,SRX5434035,Illumina HiSeq 2000,cell line,RainDance-BICR56_UPPER_AERODIGESTIVE_TRACT,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,BICR56_UPPER_AERODIGESTIVE_TRACT,cell culture,female,SRP186687,upper_aerodigestive_tract,2019-02-26T16:14:00Z,1
SRR8635688,NA,AMPLICON,GCA_000001405.13,202,945562202,ECACC:BICR 6,PRJNA523380,SAMN10987690,Human,503977476,BICR 6,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (squamous_cell_carcinoma),primary,Caucasian,SRX5434034,Illumina HiSeq 2000,cell line,RainDance-BICR6_UPPER_AERODIGESTIVE_TRACT,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,BICR6_UPPER_AERODIGESTIVE_TRACT,cell culture,male,SRP186687,upper_aerodigestive_tract,2019-02-26T16:11:00Z,1
SRR8635689,77,AMPLICON,GCA_000001405.13,202,897547610,DSMZ:KARPAS-620,PRJNA523380,SAMN10989552,Human,490814282,KARPAS-620,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",lymphoid_neoplasm (plasma_cell_myeloma),primary,Caucasian,SRX5434033,Illumina HiSeq 2000,cell line,RainDance-KARPAS620_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,KARPAS620_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,female,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-26T16:11:00Z,1
SRR8635690,15,AMPLICON,GCA_000001405.13,202,2397696974,DSMZ:KASUMI-2,PRJNA523380,SAMN10988450,Human,1250271781,KASUMI-2,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","lymphoid_neoplasm (acute_lymphoblastic_B_cell_leukaemia\, L2)",primary,Asian,SRX5434032,Illumina HiSeq 2000,cell line,RainDance-KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,male,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-26T16:14:00Z,1
SRR8635691,NA,AMPLICON,GCA_000001405.13,202,1213568126,ATCC:NCI-H1563,PRJNA523380,SAMN10987885,Human,650960206,NCI-H1563,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,Caucasian,SRX5434689,Illumina HiSeq 2000,cell line,RainDance-NCIH1563_LUNG,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH1563_LUNG,cell culture,male,SRP186687,lung,2019-02-26T16:12:00Z,1
SRR8635692,59,AMPLICON,GCA_000001405.13,202,1785574758,ATCC:NCI-H146,PRJNA523380,SAMN10988324,Human,963503209,NCI-H146,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (small_cell_carcinoma),metastasis,Caucasian,SRX5434688,Illumina HiSeq 2000,cell line,RainDance-NCIH146_LUNG,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH146_LUNG,cell culture,male,SRP186687,lung,2019-02-26T16:13:00Z,1
SRR8635693,6,AMPLICON,GCA_000001405.13,202,1080597990,ATCC:NCI-H1437,PRJNA523380,SAMN10987891,Human,588728329,NCI-H1437,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),metastasis,Caucasian,SRX5434687,Illumina HiSeq 2000,cell line,RainDance-NCIH1437_LUNG,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH1437_LUNG,cell culture,male,SRP186687,lung,2019-02-26T16:12:00Z,1
SRR8635694,35,AMPLICON,GCA_000001405.13,202,976037740,ATCC:NCI-H1435,PRJNA523380,SAMN10988518,Human,482294760,NCI-H1435,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (non_small_cell_carcinoma),primary,Caucasian,SRX5434686,Illumina HiSeq 2000,cell line,RainDance-NCIH1435_LUNG,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH1435_LUNG,cell culture,female,SRP186687,lung,2019-02-26T16:11:00Z,1
SRR8635695,55,AMPLICON,GCA_000001405.13,202,137800360,ATCC:NCI-H1395,PRJNA523380,SAMN10988320,Human,68972503,NCI-H1395,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,Caucasian,SRX5434685,Illumina HiSeq 2000,cell line,RainDance-NCIH1395_LUNG,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH1395_LUNG,cell culture,female,SRP186687,lung,2019-02-26T16:10:00Z,1
SRR8635696,NA,AMPLICON,GCA_000001405.13,202,817813766,ECACC:UM-UC-1,PRJNA523380,SAMN10988038,Human,435275875,UM-UC-1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (transitional_cell_carcinoma),primary,African_american,SRX5434684,Illumina HiSeq 2000,cell line,RainDance-UMUC1_URINARY_TRACT,PAIRED,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,UMUC1_URINARY_TRACT,cell culture,male,SRP186687,urinary_tract,2019-02-26T16:11:00Z,1
